 0 0 60
  3.500000D+01  3.981022D-03
  4.000000D+01  3.250255D-03
  4.500000D+01  2.774789D-03
  5.000000D+01  2.418667D-03
  8.000000D+01  1.680000D-03
  9.000000D+01  1.580000D-03
  1.000000D+02  1.480000D-03
  2.000000D+02  8.806050D-04
  3.000000D+02  6.182570D-04
  4.000000D+02  4.754380D-04
  5.000000D+02  3.860200D-04
  1.000000D+03  1.988000D-04
 
 0 32 25
  1.468700D+01  0.000000D+00
  1.500000D+01  5.285348D-05
  1.600000D+01  6.241178D-04
  1.700000D+01  2.721486D-03
  1.800000D+01  7.382389D-03
  1.900000D+01  7.484897D-03
  2.000000D+01  6.887614D-03
  2.100000D+01  6.200818D-03
  2.200000D+01  5.573776D-03
  2.300000D+01  5.063524D-03
  2.400000D+01  4.687623D-03
  2.500000D+01  4.424823D-03
  3.000000D+01  4.011106D-03
  3.500000D+01  3.838203D-03
  4.000000D+01  3.679859D-03
  4.500000D+01  3.535870D-03
  5.000000D+01  3.404180D-03
  8.000000D+01  2.780000D-03
  9.000000D+01  2.590000D-03
  1.000000D+02  2.420000D-03
  2.000000D+02  1.400000D-03
  3.000000D+02  9.757740D-04
  4.000000D+02  7.478860D-04
  5.000000D+02  6.060660D-04
  1.000000D+03  3.109770D-04
 
 0 33 25
  1.468800D+01  0.000000D+00
  1.500000D+01  2.735872D-04
  1.600000D+01  3.440066D-03
  1.700000D+01  6.516938D-03
  1.800000D+01  7.869299D-03
  1.900000D+01  8.446172D-03
  2.000000D+01  8.766062D-03
  2.100000D+01  8.843571D-03
  2.200000D+01  8.693541D-03
  2.300000D+01  8.355158D-03
  2.400000D+01  7.868918D-03
  2.500000D+01  7.275318D-03
  3.000000D+01  4.099756D-03
  3.500000D+01  2.461483D-03
  4.000000D+01  2.007606D-03
  4.500000D+01  1.976305D-03
  5.000000D+01  1.918489D-03
  8.000000D+01  1.430000D-03
  9.000000D+01  1.340000D-03
  1.000000D+02  1.250000D-03
  2.000000D+02  7.277800D-04
  3.000000D+02  5.080740D-04
  4.000000D+02  3.896790D-04
  5.000000D+02  3.159090D-04
  1.000000D+03  1.622180D-04
 
 0 34 25
  1.473800D+01  0.000000D+00
  1.500000D+01  1.652755D-04
  1.600000D+01  2.723469D-03
  1.700000D+01  5.413498D-03
  1.800000D+01  6.933798D-03
  1.900000D+01  7.662215D-03
  2.000000D+01  8.003230D-03
  2.100000D+01  8.276762D-03
  2.200000D+01  8.464472D-03
  2.300000D+01  8.468688D-03
  2.400000D+01  8.287434D-03
  2.500000D+01  8.002499D-03
  3.000000D+01  7.164520D-03
  3.500000D+01  6.846143D-03
  4.000000D+01  6.495267D-03
  4.500000D+01  6.192371D-03
  5.000000D+01  5.971318D-03
  8.000000D+01  5.160000D-03
  9.000000D+01  4.850000D-03
  1.000000D+02  4.560000D-03
  2.000000D+02  2.720000D-03
  3.000000D+02  1.910000D-03
  4.000000D+02  1.470000D-03
  5.000000D+02  1.190000D-03
  1.000000D+03  6.147250D-04
 
 0 35 25
  1.478000D+01  0.000000D+00
  1.500000D+01  5.218821D-04
  1.600000D+01  3.233615D-03
  1.700000D+01  6.256972D-03
  1.800000D+01  9.369428D-03
  1.900000D+01  1.243855D-02
  2.000000D+01  1.538761D-02
  2.100000D+01  1.817456D-02
  2.200000D+01  2.077905D-02
  2.300000D+01  2.319418D-02
  2.400000D+01  2.542135D-02
  2.500000D+01  2.746685D-02
  3.000000D+01  3.532295D-02
  3.500000D+01  4.018518D-02
  4.000000D+01  4.309664D-02
  4.500000D+01  4.474586D-02
  5.000000D+01  4.557077D-02
  8.000000D+01  4.370884D-02
  9.000000D+01  4.228437D-02
  1.000000D+02  4.081799D-02
  2.000000D+02  2.937922D-02
  3.000000D+02  2.298979D-02
  4.000000D+02  1.901955D-02
  5.000000D+02  1.630400D-02
  1.000000D+03  9.808172D-03
 
 0 36 25
  1.484200D+01  0.000000D+00
  1.500000D+01  6.019327D-05
  1.600000D+01  4.948030D-04
  1.700000D+01  9.828197D-04
  1.800000D+01  1.487199D-03
  1.900000D+01  1.985817D-03
  2.000000D+01  2.465793D-03
  2.100000D+01  2.920008D-03
  2.200000D+01  3.344952D-03
  2.300000D+01  3.739363D-03
  2.400000D+01  4.103365D-03
  2.500000D+01  4.437914D-03
  3.000000D+01  5.724992D-03
  3.500000D+01  6.523810D-03
  4.000000D+01  7.003704D-03
  4.500000D+01  7.276896D-03
  5.000000D+01  7.414913D-03
  8.000000D+01  7.122819D-03
  9.000000D+01  6.892436D-03
  1.000000D+02  6.654736D-03
  2.000000D+02  4.794012D-03
  3.000000D+02  3.752542D-03
  4.000000D+02  3.104999D-03
  5.000000D+02  2.661954D-03
  1.000000D+03  1.601764D-03
 
 0 37 25
  1.496700D+01  0.000000D+00
  1.500000D+01  4.452730D-05
  1.600000D+01  1.575874D-03
  1.700000D+01  3.321814D-03
  1.800000D+01  5.141263D-03
  1.900000D+01  6.949443D-03
  2.000000D+01  8.696497D-03
  2.100000D+01  1.035445D-02
  2.200000D+01  1.190904D-02
  2.300000D+01  1.335463D-02
  2.400000D+01  1.469093D-02
  2.500000D+01  1.592085D-02
  3.000000D+01  2.066881D-02
  3.500000D+01  2.363208D-02
  4.000000D+01  2.542376D-02
  4.500000D+01  2.645358D-02
  5.000000D+01  2.698378D-02
  8.000000D+01  2.600093D-02
  9.000000D+01  2.517284D-02
  1.000000D+02  2.431446D-02
  2.000000D+02  1.754683D-02
  3.000000D+02  1.374328D-02
  4.000000D+02  1.137544D-02
  5.000000D+02  9.754345D-03
  1.000000D+03  5.872263D-03
 
 0 38 28
  1.576000D+01  0.000000D+00
  1.600000D+01  2.024000D-02
  1.650000D+01  6.688000D-02
  1.700000D+01  1.337600D-01
  1.800000D+01  2.939200D-01
  1.900000D+01  4.602400D-01
  2.000000D+01  6.274400D-01
  2.200000D+01  9.328000D-01
  2.400000D+01  1.179200D+00
  2.600000D+01  1.408000D+00
  2.800000D+01  1.601600D+00
  3.000000D+01  1.804000D+00
  3.400000D+01  2.112000D+00
  4.000000D+01  2.393600D+00
  4.500000D+01  2.490400D+00
  5.000000D+01  2.534400D+00
  6.000000D+01  2.657600D+00
  7.000000D+01  2.772000D+00
  8.000000D+01  2.842400D+00
  9.000000D+01  2.860000D+00
  1.000000D+02  2.851200D+00
  1.500000D+02  2.684000D+00
  2.000000D+02  2.393600D+00
  2.500000D+02  2.173600D+00
  3.000000D+02  1.980000D+00
  4.000000D+02  1.680800D+00
  5.000000D+02  1.460800D+00
  1.000000D+03  9.152000D-01
 
